comments,duration,event,main_speaker,title,published_date,ratings,views
626,1033,TEDGlobal 2010,Sugata Mitra,Sugata Mitra: The child-driven education,1283850660,"[{'id': 22, 'name': 'Fascinating', 'count': 1069}, {'id': 7, 'name': 'Funny', 'count': 239}, {'id': 10, 'name': 'Inspiring', 'count': 1609}, {'id': 8, 'name': 'Informative', 'count': 385}, {'id': 24, 'name': 'Persuasive', 'count': 491}, {'id': 23, 'name': 'Jaw-dropping', 'count': 670}, {'id': 9, 'name': 'Ingenious', 'count': 627}, {'id': 25, 'name': 'OK', 'count': 83}, {'id': 1, 'name': 'Beautiful', 'count': 151}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 3, 'name': 'Courageous', 'count': 173}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 16}]",2528934
70,1011,TEDIndia 2009,Alwar Balasubramaniam,Alwar Balasubramaniam: Art of substance and absence,1283935080,"[{'id': 22, 'name': 'Fascinating', 'count': 115}, {'id': 25, 'name': 'OK', 'count': 46}, {'id': 1, 'name': 'Beautiful', 'count': 86}, {'id': 9, 'name': 'Ingenious', 'count': 66}, {'id': 11, 'name': 'Longwinded', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 37}, {'id': 23, 'name': 'Jaw-dropping', 'count': 20}, {'id': 10, 'name': 'Inspiring', 'count': 98}, {'id': 8, 'name': 'Informative', 'count': 37}, {'id': 7, 'name': 'Funny', 'count': 10}, {'id': 3, 'name': 'Courageous', 'count': 7}, {'id': 24, 'name': 'Persuasive', 'count': 15}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 21, 'name': 'Unconvincing', 'count': 31}]",427590
90,1238,Business Innovation Factory,Carne Ross,Carne Ross: An independent diplomat,1284022500,"[{'id': 3, 'name': 'Courageous', 'count': 163}, {'id': 24, 'name': 'Persuasive', 'count': 81}, {'id': 10, 'name': 'Inspiring', 'count': 210}, {'id': 9, 'name': 'Ingenious', 'count': 31}, {'id': 25, 'name': 'OK', 'count': 18}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 22, 'name': 'Fascinating', 'count': 95}, {'id': 23, 'name': 'Jaw-dropping', 'count': 23}, {'id': 8, 'name': 'Informative', 'count': 103}, {'id': 11, 'name': 'Longwinded', 'count': 40}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 17}]",343532
97,764,TEDxYYC,Ben Cameron,Ben Cameron: Why the live arts matter,1284107880,"[{'id': 10, 'name': 'Inspiring', 'count': 295}, {'id': 8, 'name': 'Informative', 'count': 74}, {'id': 22, 'name': 'Fascinating', 'count': 66}, {'id': 24, 'name': 'Persuasive', 'count': 172}, {'id': 3, 'name': 'Courageous', 'count': 79}, {'id': 23, 'name': 'Jaw-dropping', 'count': 37}, {'id': 25, 'name': 'OK', 'count': 40}, {'id': 11, 'name': 'Longwinded', 'count': 26}, {'id': 21, 'name': 'Unconvincing', 'count': 27}, {'id': 26, 'name': 'Obnoxious', 'count': 21}, {'id': 1, 'name': 'Beautiful', 'count': 41}, {'id': 7, 'name': 'Funny', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 9, 'name': 'Ingenious', 'count': 19}]",497710
237,1214,Gel Conference,Seth Godin,Seth Godin: This is broken,1284138120,"[{'id': 7, 'name': 'Funny', 'count': 1620}, {'id': 22, 'name': 'Fascinating', 'count': 180}, {'id': 8, 'name': 'Informative', 'count': 368}, {'id': 9, 'name': 'Ingenious', 'count': 221}, {'id': 25, 'name': 'OK', 'count': 251}, {'id': 11, 'name': 'Longwinded', 'count': 124}, {'id': 21, 'name': 'Unconvincing', 'count': 173}, {'id': 10, 'name': 'Inspiring', 'count': 174}, {'id': 24, 'name': 'Persuasive', 'count': 171}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 26, 'name': 'Obnoxious', 'count': 114}, {'id': 23, 'name': 'Jaw-dropping', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 59}, {'id': 3, 'name': 'Courageous', 'count': 29}]",955329
331,1094,Mission Blue Voyage,Rob Dunbar,Rob Dunbar: Discovering ancient climates in oceans and ice,1284366360,"[{'id': 24, 'name': 'Persuasive', 'count': 163}, {'id': 8, 'name': 'Informative', 'count': 262}, {'id': 3, 'name': 'Courageous', 'count': 14}, {'id': 22, 'name': 'Fascinating', 'count': 66}, {'id': 25, 'name': 'OK', 'count': 23}, {'id': 1, 'name': 'Beautiful', 'count': 12}, {'id': 23, 'name': 'Jaw-dropping', 'count': 34}, {'id': 11, 'name': 'Longwinded', 'count': 8}, {'id': 21, 'name': 'Unconvincing', 'count': 23}, {'id': 2, 'name': 'Confusing', 'count': 12}, {'id': 10, 'name': 'Inspiring', 'count': 36}, {'id': 9, 'name': 'Ingenious', 'count': 9}, {'id': 7, 'name': 'Funny', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 11}]",547649
484,1133,TEDGlobal 2010,Chris Anderson,Chris Anderson: How web video powers global innovation,1284450120,"[{'id': 24, 'name': 'Persuasive', 'count': 431}, {'id': 22, 'name': 'Fascinating', 'count': 381}, {'id': 10, 'name': 'Inspiring', 'count': 1193}, {'id': 1, 'name': 'Beautiful', 'count': 174}, {'id': 8, 'name': 'Informative', 'count': 309}, {'id': 3, 'name': 'Courageous', 'count': 96}, {'id': 21, 'name': 'Unconvincing', 'count': 24}, {'id': 9, 'name': 'Ingenious', 'count': 146}, {'id': 23, 'name': 'Jaw-dropping', 'count': 149}, {'id': 25, 'name': 'OK', 'count': 88}, {'id': 11, 'name': 'Longwinded', 'count': 41}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 7, 'name': 'Funny', 'count': 14}]",1306536
241,241,TEDGlobal 2010,Jessa Gamble,Jessa Gamble: Our natural sleep cycle is nothing like what we do now,1284541440,"[{'id': 25, 'name': 'OK', 'count': 607}, {'id': 21, 'name': 'Unconvincing', 'count': 329}, {'id': 10, 'name': 'Inspiring', 'count': 133}, {'id': 8, 'name': 'Informative', 'count': 907}, {'id': 22, 'name': 'Fascinating', 'count': 395}, {'id': 24, 'name': 'Persuasive', 'count': 156}, {'id': 2, 'name': 'Confusing', 'count': 117}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 30}, {'id': 26, 'name': 'Obnoxious', 'count': 21}, {'id': 9, 'name': 'Ingenious', 'count': 29}, {'id': 3, 'name': 'Courageous', 'count': 11}, {'id': 1, 'name': 'Beautiful', 'count': 24}, {'id': 7, 'name': 'Funny', 'count': 11}]",2244295
125,1074,TED@Cannes,Nicholas Christakis,Nicholas Christakis: How social networks predict epidemics,1284627300,"[{'id': 25, 'name': 'OK', 'count': 47}, {'id': 24, 'name': 'Persuasive', 'count': 124}, {'id': 22, 'name': 'Fascinating', 'count': 230}, {'id': 8, 'name': 'Informative', 'count': 307}, {'id': 10, 'name': 'Inspiring', 'count': 99}, {'id': 9, 'name': 'Ingenious', 'count': 172}, {'id': 1, 'name': 'Beautiful', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 39}, {'id': 23, 'name': 'Jaw-dropping', 'count': 43}, {'id': 21, 'name': 'Unconvincing', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 19}, {'id': 7, 'name': 'Funny', 'count': 5}, {'id': 3, 'name': 'Courageous', 'count': 7}]",568761
60,341,TEDGlobal 2010,Caroline Phillips,Caroline Phillips: Hurdy-gurdy for beginners,1284712140,"[{'id': 10, 'name': 'Inspiring', 'count': 57}, {'id': 1, 'name': 'Beautiful', 'count': 190}, {'id': 22, 'name': 'Fascinating', 'count': 148}, {'id': 9, 'name': 'Ingenious', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 8, 'name': 'Informative', 'count': 132}, {'id': 23, 'name': 'Jaw-dropping', 'count': 20}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 20}, {'id': 3, 'name': 'Courageous', 'count': 7}, {'id': 24, 'name': 'Persuasive', 'count': 1}, {'id': 2, 'name': 'Confusing', 'count': 9}]",649740
209,534,TEDGlobal 2010,Christien Meindertsma,Christien Meindertsma: How pig parts make the world turn,1284972180,"[{'id': 8, 'name': 'Informative', 'count': 605}, {'id': 22, 'name': 'Fascinating', 'count': 367}, {'id': 7, 'name': 'Funny', 'count': 128}, {'id': 1, 'name': 'Beautiful', 'count': 44}, {'id': 9, 'name': 'Ingenious', 'count': 77}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 25, 'name': 'OK', 'count': 69}, {'id': 10, 'name': 'Inspiring', 'count': 59}, {'id': 24, 'name': 'Persuasive', 'count': 37}, {'id': 3, 'name': 'Courageous', 'count': 20}, {'id': 23, 'name': 'Jaw-dropping', 'count': 86}, {'id': 11, 'name': 'Longwinded', 'count': 13}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 2, 'name': 'Confusing', 'count': 14}]",1157394
359,1065,TEDGlobal 2010,Steven Johnson,Steven Johnson: Where good ideas come from,1285059000,"[{'id': 25, 'name': 'OK', 'count': 298}, {'id': 10, 'name': 'Inspiring', 'count': 1404}, {'id': 22, 'name': 'Fascinating', 'count': 1014}, {'id': 24, 'name': 'Persuasive', 'count': 473}, {'id': 7, 'name': 'Funny', 'count': 230}, {'id': 8, 'name': 'Informative', 'count': 970}, {'id': 23, 'name': 'Jaw-dropping', 'count': 97}, {'id': 9, 'name': 'Ingenious', 'count': 381}, {'id': 11, 'name': 'Longwinded', 'count': 80}, {'id': 1, 'name': 'Beautiful', 'count': 115}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 21, 'name': 'Unconvincing', 'count': 52}, {'id': 26, 'name': 'Obnoxious', 'count': 16}, {'id': 2, 'name': 'Confusing', 'count': 19}]",3951683
40,1110,TEDGlobal 2010,Mitchell Besser,Mitchell Besser: Mothers helping mothers fight HIV,1285145640,"[{'id': 1, 'name': 'Beautiful', 'count': 19}, {'id': 10, 'name': 'Inspiring', 'count': 83}, {'id': 9, 'name': 'Ingenious', 'count': 22}, {'id': 8, 'name': 'Informative', 'count': 35}, {'id': 24, 'name': 'Persuasive', 'count': 25}, {'id': 3, 'name': 'Courageous', 'count': 24}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 22, 'name': 'Fascinating', 'count': 16}, {'id': 23, 'name': 'Jaw-dropping', 'count': 11}, {'id': 25, 'name': 'OK', 'count': 36}, {'id': 2, 'name': 'Confusing', 'count': 1}, {'id': 21, 'name': 'Unconvincing', 'count': 1}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 0}]",235221
105,556,TEDGlobal 2010,Annie Lennox,Annie Lennox: Why I am an HIV/AIDS activist,1285146180,"[{'id': 10, 'name': 'Inspiring', 'count': 191}, {'id': 1, 'name': 'Beautiful', 'count': 43}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}, {'id': 8, 'name': 'Informative', 'count': 60}, {'id': 3, 'name': 'Courageous', 'count': 96}, {'id': 24, 'name': 'Persuasive', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 36}, {'id': 11, 'name': 'Longwinded', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 22, 'name': 'Fascinating', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 3}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 9, 'name': 'Ingenious', 'count': 0}]",484254
159,255,TEDxBerlin,Fabian Hemmert,Fabian Hemmert: The shape-shifting future of the mobile phone,1285231620,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 54}, {'id': 9, 'name': 'Ingenious', 'count': 343}, {'id': 22, 'name': 'Fascinating', 'count': 203}, {'id': 25, 'name': 'OK', 'count': 132}, {'id': 7, 'name': 'Funny', 'count': 183}, {'id': 10, 'name': 'Inspiring', 'count': 207}, {'id': 24, 'name': 'Persuasive', 'count': 62}, {'id': 8, 'name': 'Informative', 'count': 148}, {'id': 11, 'name': 'Longwinded', 'count': 6}, {'id': 21, 'name': 'Unconvincing', 'count': 177}, {'id': 3, 'name': 'Courageous', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 18}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 1, 'name': 'Beautiful', 'count': 47}]",875821
229,434,TEDGlobal 2010,Julian Treasure,Julian Treasure: Shh! Sound health in 8 steps,1285250100,"[{'id': 21, 'name': 'Unconvincing', 'count': 204}, {'id': 26, 'name': 'Obnoxious', 'count': 28}, {'id': 22, 'name': 'Fascinating', 'count': 262}, {'id': 24, 'name': 'Persuasive', 'count': 374}, {'id': 10, 'name': 'Inspiring', 'count': 363}, {'id': 3, 'name': 'Courageous', 'count': 37}, {'id': 8, 'name': 'Informative', 'count': 688}, {'id': 25, 'name': 'OK', 'count': 191}, {'id': 1, 'name': 'Beautiful', 'count': 127}, {'id': 23, 'name': 'Jaw-dropping', 'count': 24}, {'id': 2, 'name': 'Confusing', 'count': 21}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 9, 'name': 'Ingenious', 'count': 49}, {'id': 7, 'name': 'Funny', 'count': 26}]",1147609
40,1690,The Do Lectures,Tim Birkhead,Tim Birkhead: The early birdwatchers,1285488000,"[{'id': 22, 'name': 'Fascinating', 'count': 141}, {'id': 7, 'name': 'Funny', 'count': 144}, {'id': 8, 'name': 'Informative', 'count': 165}, {'id': 1, 'name': 'Beautiful', 'count': 46}, {'id': 10, 'name': 'Inspiring', 'count': 50}, {'id': 9, 'name': 'Ingenious', 'count': 19}, {'id': 24, 'name': 'Persuasive', 'count': 15}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 23, 'name': 'Jaw-dropping', 'count': 13}, {'id': 21, 'name': 'Unconvincing', 'count': 3}, {'id': 2, 'name': 'Confusing', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 6}, {'id': 26, 'name': 'Obnoxious', 'count': 1}]",112321
141,310,TED@Cannes,Gary Wolf,Gary Wolf: The quantified self,1285576380,"[{'id': 21, 'name': 'Unconvincing', 'count': 175}, {'id': 22, 'name': 'Fascinating', 'count': 108}, {'id': 8, 'name': 'Informative', 'count': 281}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 25, 'name': 'OK', 'count': 225}, {'id': 11, 'name': 'Longwinded', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 38}, {'id': 2, 'name': 'Confusing', 'count': 37}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 9, 'name': 'Ingenious', 'count': 45}, {'id': 10, 'name': 'Inspiring', 'count': 65}, {'id': 23, 'name': 'Jaw-dropping', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 2}, {'id': 3, 'name': 'Courageous', 'count': 1}]",865560
411,1165,TEDGlobal 2010,Sebastian Seung,Sebastian Seung: I am my connectome,1285663500,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 272}, {'id': 9, 'name': 'Ingenious', 'count': 249}, {'id': 22, 'name': 'Fascinating', 'count': 995}, {'id': 1, 'name': 'Beautiful', 'count': 120}, {'id': 8, 'name': 'Informative', 'count': 582}, {'id': 24, 'name': 'Persuasive', 'count': 201}, {'id': 10, 'name': 'Inspiring', 'count': 494}, {'id': 7, 'name': 'Funny', 'count': 80}, {'id': 25, 'name': 'OK', 'count': 122}, {'id': 11, 'name': 'Longwinded', 'count': 105}, {'id': 3, 'name': 'Courageous', 'count': 69}, {'id': 26, 'name': 'Obnoxious', 'count': 93}, {'id': 21, 'name': 'Unconvincing', 'count': 50}, {'id': 2, 'name': 'Confusing', 'count': 8}]",942928
68,641,TEDGlobal 2010,Inge Missmahl,Inge Missmahl: Bringing peace to the minds of Afghanistan,1285748640,"[{'id': 3, 'name': 'Courageous', 'count': 146}, {'id': 10, 'name': 'Inspiring', 'count': 243}, {'id': 1, 'name': 'Beautiful', 'count': 58}, {'id': 24, 'name': 'Persuasive', 'count': 74}, {'id': 23, 'name': 'Jaw-dropping', 'count': 18}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 11, 'name': 'Longwinded', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 2}, {'id': 8, 'name': 'Informative', 'count': 78}, {'id': 9, 'name': 'Ingenious', 'count': 20}, {'id': 22, 'name': 'Fascinating', 'count': 45}, {'id': 21, 'name': 'Unconvincing', 'count': 8}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 7, 'name': 'Funny', 'count': 4}]",343349
233,830,TEDxChange,Mechai Viravaidya,Mechai Viravaidya: How Mr. Condom made Thailand a better place for life and love,1285836660,"[{'id': 7, 'name': 'Funny', 'count': 544}, {'id': 8, 'name': 'Informative', 'count': 262}, {'id': 24, 'name': 'Persuasive', 'count': 289}, {'id': 10, 'name': 'Inspiring', 'count': 426}, {'id': 9, 'name': 'Ingenious', 'count': 293}, {'id': 3, 'name': 'Courageous', 'count': 132}, {'id': 22, 'name': 'Fascinating', 'count': 147}, {'id': 23, 'name': 'Jaw-dropping', 'count': 56}, {'id': 25, 'name': 'OK', 'count': 31}, {'id': 1, 'name': 'Beautiful', 'count': 25}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 6}]",1059098
266,545,TEDGlobal 2010,Eben Bayer,Eben Bayer: Are mushrooms the new plastic?,1286182800,"[{'id': 8, 'name': 'Informative', 'count': 413}, {'id': 10, 'name': 'Inspiring', 'count': 505}, {'id': 9, 'name': 'Ingenious', 'count': 862}, {'id': 22, 'name': 'Fascinating', 'count': 411}, {'id': 24, 'name': 'Persuasive', 'count': 297}, {'id': 23, 'name': 'Jaw-dropping', 'count': 199}, {'id': 7, 'name': 'Funny', 'count': 9}, {'id': 1, 'name': 'Beautiful', 'count': 44}, {'id': 3, 'name': 'Courageous', 'count': 33}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 11, 'name': 'Longwinded', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 5}]",1097901
364,1223,TEDGlobal 2010,Tim Jackson,Tim Jackson: An economic reality check,1286270340,"[{'id': 26, 'name': 'Obnoxious', 'count': 32}, {'id': 10, 'name': 'Inspiring', 'count': 631}, {'id': 3, 'name': 'Courageous', 'count': 191}, {'id': 24, 'name': 'Persuasive', 'count': 440}, {'id': 22, 'name': 'Fascinating', 'count': 186}, {'id': 8, 'name': 'Informative', 'count': 385}, {'id': 21, 'name': 'Unconvincing', 'count': 135}, {'id': 11, 'name': 'Longwinded', 'count': 79}, {'id': 9, 'name': 'Ingenious', 'count': 81}, {'id': 2, 'name': 'Confusing', 'count': 42}, {'id': 25, 'name': 'OK', 'count': 77}, {'id': 1, 'name': 'Beautiful', 'count': 49}, {'id': 23, 'name': 'Jaw-dropping', 'count': 72}, {'id': 7, 'name': 'Funny', 'count': 10}]",899942
35,1206,Mission Blue Voyage,Barbara Block,Barbara Block: Tagging tuna in the deep ocean,1286355180,"[{'id': 10, 'name': 'Inspiring', 'count': 70}, {'id': 8, 'name': 'Informative', 'count': 129}, {'id': 22, 'name': 'Fascinating', 'count': 94}, {'id': 1, 'name': 'Beautiful', 'count': 22}, {'id': 3, 'name': 'Courageous', 'count': 13}, {'id': 23, 'name': 'Jaw-dropping', 'count': 26}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 9, 'name': 'Ingenious', 'count': 37}, {'id': 24, 'name': 'Persuasive', 'count': 46}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 21, 'name': 'Unconvincing', 'count': 4}, {'id': 26, 'name': 'Obnoxious', 'count': 5}, {'id': 2, 'name': 'Confusing', 'count': 0}, {'id': 7, 'name': 'Funny', 'count': 0}]",334820
342,934,TEDxChange,Hans Rosling,Hans Rosling: The good news of the decade? We're winning the war against child mortality,1286442720,"[{'id': 8, 'name': 'Informative', 'count': 554}, {'id': 24, 'name': 'Persuasive', 'count': 535}, {'id': 10, 'name': 'Inspiring', 'count': 471}, {'id': 7, 'name': 'Funny', 'count': 167}, {'id': 22, 'name': 'Fascinating', 'count': 330}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 23, 'name': 'Jaw-dropping', 'count': 135}, {'id': 21, 'name': 'Unconvincing', 'count': 17}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 3, 'name': 'Courageous', 'count': 75}, {'id': 1, 'name': 'Beautiful', 'count': 42}, {'id': 25, 'name': 'OK', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 2, 'name': 'Confusing', 'count': 8}]",738895
505,197,TED2010,Stacey Kramer,Stacey Kramer: The best gift I ever survived,1286527740,"[{'id': 26, 'name': 'Obnoxious', 'count': 133}, {'id': 3, 'name': 'Courageous', 'count': 1560}, {'id': 10, 'name': 'Inspiring', 'count': 2153}, {'id': 1, 'name': 'Beautiful', 'count': 985}, {'id': 9, 'name': 'Ingenious', 'count': 85}, {'id': 23, 'name': 'Jaw-dropping', 'count': 329}, {'id': 22, 'name': 'Fascinating', 'count': 235}, {'id': 24, 'name': 'Persuasive', 'count': 190}, {'id': 25, 'name': 'OK', 'count': 219}, {'id': 21, 'name': 'Unconvincing', 'count': 194}, {'id': 11, 'name': 'Longwinded', 'count': 49}, {'id': 8, 'name': 'Informative', 'count': 62}, {'id': 2, 'name': 'Confusing', 'count': 84}, {'id': 7, 'name': 'Funny', 'count': 30}]",3450119
954,830,TEDGlobal 2010,Stefano Mancuso,Stefano Mancuso: The roots of plant intelligence,1286787300,"[{'id': 24, 'name': 'Persuasive', 'count': 190}, {'id': 10, 'name': 'Inspiring', 'count': 300}, {'id': 8, 'name': 'Informative', 'count': 502}, {'id': 22, 'name': 'Fascinating', 'count': 641}, {'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 21, 'name': 'Unconvincing', 'count': 26}, {'id': 1, 'name': 'Beautiful', 'count': 155}, {'id': 3, 'name': 'Courageous', 'count': 41}, {'id': 7, 'name': 'Funny', 'count': 133}, {'id': 9, 'name': 'Ingenious', 'count': 160}, {'id': 23, 'name': 'Jaw-dropping', 'count': 132}, {'id': 25, 'name': 'OK', 'count': 98}, {'id': 2, 'name': 'Confusing', 'count': 10}, {'id': 26, 'name': 'Obnoxious', 'count': 9}]",1075196
322,988,TEDxChange,Melinda Gates,Melinda Gates: What nonprofits can learn from Coca-Cola,1286873040,"[{'id': 10, 'name': 'Inspiring', 'count': 504}, {'id': 24, 'name': 'Persuasive', 'count': 379}, {'id': 22, 'name': 'Fascinating', 'count': 164}, {'id': 8, 'name': 'Informative', 'count': 383}, {'id': 3, 'name': 'Courageous', 'count': 69}, {'id': 11, 'name': 'Longwinded', 'count': 45}, {'id': 2, 'name': 'Confusing', 'count': 20}, {'id': 21, 'name': 'Unconvincing', 'count': 59}, {'id': 9, 'name': 'Ingenious', 'count': 75}, {'id': 23, 'name': 'Jaw-dropping', 'count': 46}, {'id': 25, 'name': 'OK', 'count': 86}, {'id': 26, 'name': 'Obnoxious', 'count': 48}, {'id': 1, 'name': 'Beautiful', 'count': 53}, {'id': 7, 'name': 'Funny', 'count': 13}]",1189754
